# File: L106.an_NetExp_Mt_R_C_Y.csv
# Title: NA
# Units: NA
# Column types: icin
# ----------
GCAM_region_ID,GCAM_commodity,year,value
19,SheepGoat,1986,-0.07757801527180391
19,SheepGoat,1987,-0.076566010122024
19,SheepGoat,1988,-0.0734842
19,SheepGoat,1989,-0.07056439999999999
19,SheepGoat,1990,-0.0685778
19,SheepGoat,1991,-0.0643004
19,SheepGoat,1992,-0.0597836
19,SheepGoat,1993,-0.0565532
19,SheepGoat,1994,-0.0518594
19,SheepGoat,1995,-0.04596619999999999
19,SheepGoat,1996,-0.041749999999999995
19,SheepGoat,1997,-0.0383524
19,SheepGoat,1998,-0.034202199999999995
19,SheepGoat,1999,-0.031325
19,SheepGoat,2000,-0.028849
19,SheepGoat,2001,-0.026292799999999998
19,SheepGoat,2002,-0.0259814
19,SheepGoat,2003,-0.026990999999999998
19,SheepGoat,2004,-0.0281904
19,SheepGoat,2005,-0.027723599999999998
19,SheepGoat,2006,-0.027986599999999997
19,SheepGoat,2007,-0.0270492
19,SheepGoat,2008,-0.0244084
19,SheepGoat,2009,-0.0218392
19,SheepGoat,2010,-0.020714
19,SheepGoat,2011,-0.019565
19,SheepGoat,2012,-0.0184
19,SheepGoat,2013,-0.0182
19,SheepGoat,2014,-0.01775
19,SheepGoat,2015,-0.018
20,Beef,1971,0.042257300217000596
20,Beef,1972,0.03700047301846749
20,Beef,1973,0.02877204623039472
20,Beef,1974,0.024010865282700057
20,Beef,1975,0.020960385876248013
20,Beef,1976,0.021245756472061485
20,Beef,1977,0.021177411876211864
20,Beef,1978,0.01996215891220614
20,Beef,1979,0.014685423883880411
20,Beef,1980,0.006504697295548738
20,Beef,1981,-6.912915935448363e-4
20,Beef,1982,-0.0034636667134614082
20,Beef,1983,-0.004672510137203728
20,Beef,1984,-0.002706132608696708
20,Beef,1985,-0.0011500878554282304
20,Beef,1986,-0.005930062818016685
20,Beef,1987,-0.014869710142147401
20,Beef,1988,-0.02407964510686967
20,Beef,1989,-0.052762307954709334
20,Beef,1990,-0.0828001203403557
20,Beef,1991,-0.10094289762912532
20,Beef,1992,-0.12168263714703438
20,Beef,1993,-0.12049411165119824
20,Beef,1994,-0.10989089405825297
20,Beef,1995,-0.11507573696297907
20,Beef,1996,-0.14692076647268412
20,Beef,1997,-0.1805368000330469
20,Beef,1998,-0.24456047256771432
20,Beef,1999,-0.3020877177649466
20,Beef,2000,-0.35396373556329075
20,Beef,2001,-0.36418743381611574
20,Beef,2002,-0.35082203556995745
20,Beef,2003,-0.33208603344945786
20,Beef,2004,-0.3193724407297427
20,Beef,2005,-0.29779749929591137
20,Beef,2006,-0.2990180814437843
20,Beef,2007,-0.29956372423253147
20,Beef,2008,-0.28239562013785
20,Beef,2009,-0.24576480625617858
20,Beef,2010,-0.19035522161761426
20,Beef,2011,-0.1426307721950946
20,Beef,2012,-0.11166725023059187
20,Beef,2013,-0.09208402440172785
20,Beef,2014,-0.08228499885174102
20,Beef,2015,-0.09312625157724848
20,Dairy,1971,-0.5262977409706917
20,Dairy,1972,-0.6577002588016164
20,Dairy,1973,-0.6320611618469788
20,Dairy,1974,-0.6609937298801202
20,Dairy,1975,-0.697887148748066
20,Dairy,1976,-0.7235511697319207
20,Dairy,1977,-0.6801890690588854
20,Dairy,1978,-1.1716280768667588
20,Dairy,1979,-1.3513095856826254
20,Dairy,1980,-1.4516603144135687
20,Dairy,1981,-1.549635685906961
20,Dairy,1982,-1.6619407161413613
20,Dairy,1983,-1.5803193442572314
20,Dairy,1984,-1.6855277558884627
20,Dairy,1985,-1.8594537620372606
20,Dairy,1986,-2.006875899928164
20,Dairy,1987,-2.2673178037167374
20,Dairy,1988,-2.4616488933285283
20,Dairy,1989,-2.3114867139620845
20,Dairy,1990,-2.454105207948703
20,Dairy,1991,-2.7233991796596855
20,Dairy,1992,-2.717403512817564
20,Dairy,1993,-2.436725205644948
20,Dairy,1994,-2.5676776229372784
20,Dairy,1995,-2.454700164264789
20,Dairy,1996,-2.2042304144578453
20,Dairy,1997,-2.1621865139792975
20,Dairy,1998,-2.296430341046427
20,Dairy,1999,-2.4948460642769836
20,Dairy,2000,-2.620600710674766
20,Dairy,2001,-2.7969251591403137
20,Dairy,2002,-2.9172143563966837
20,Dairy,2003,-3.0468186500686514
20,Dairy,2004,-2.9600117791453067
20,Dairy,2005,-2.943558362130146
20,Dairy,2006,-2.8865281292061935
20,Dairy,2007,-2.8552774812188706
20,Dairy,2008,-2.7376387067464343
20,Dairy,2009,-2.879345975804608
20,Dairy,2010,-3.0576800769794863
20,Dairy,2011,-3.2600549261488374
20,Dairy,2012,-3.4217246845391394
20,Dairy,2013,-3.6268689784621904
20,Dairy,2014,-3.70641564724057
20,Dairy,2015,-3.6926032686339343
20,OtherMeat_Fish,1971,-0.32629894735272624
20,OtherMeat_Fish,1972,-0.29868900794579323
20,OtherMeat_Fish,1973,-0.26389746839362643
