# File: GCAMLandProfit.csv
# Title: GCAM Land Profit from model results
# Units: NA
# Author: XZ
# Description: We pull results to compare unmanaged land value from different sources
# Source: GCAM
# Column types: ccnn
# ----------
region,LandLeaf,Tkm2,Rent_DollarPerTkm2
Russia,Fruits_PolandCst_IRR_hi,0,0
Russia,Fruits_PolandCst_IRR_lo,0,0
Russia,Fruits_PolandCst_RFD_hi,0.0049143,562238
Russia,Fruits_PolandCst_RFD_lo,0.0049143,374771
Russia,Fruits_RusCstSE_IRR_hi,0,0
Russia,Fruits_RusCstSE_IRR_lo,0,0
Russia,Fruits_RusCstSE_RFD_hi,8.05E-04,6715390
Russia,Fruits_RusCstSE_RFD_lo,8.05E-04,4477260
Russia,Fruits_SiberiaW_IRR_hi,0,0
Russia,Fruits_SiberiaW_IRR_lo,0,0
Russia,Fruits_SiberiaW_RFD_hi,2.15E-04,4065840
Russia,Fruits_SiberiaW_RFD_lo,2.15E-04,2709330
Russia,Fruits_SyrDaryaR_IRR_hi,0,0
Russia,Fruits_SyrDaryaR_IRR_lo,0,0
Russia,Fruits_SyrDaryaR_RFD_hi,7.78E-05,3944120
Russia,Fruits_SyrDaryaR_RFD_lo,7.78E-05,2629410
Russia,Fruits_UralR_IRR_hi,4.40E-06,1625410
Russia,Fruits_UralR_IRR_lo,4.40E-06,1083610
Russia,Fruits_UralR_RFD_hi,0.0073121,2466590
Russia,Fruits_UralR_RFD_lo,0.0073121,1644470
Russia,Fruits_VolgaR_IRR_hi,0,0
Russia,Fruits_VolgaR_IRR_lo,0,0
Russia,Fruits_VolgaR_RFD_hi,0.173071,7060560
Russia,Fruits_VolgaR_RFD_lo,0.173071,4707040
Russia,Fruits_YeniseiR_IRR_hi,0,0
Russia,Fruits_YeniseiR_IRR_lo,0,0
Russia,Fruits_YeniseiR_RFD_hi,0.0033631,7946920
Russia,Fruits_YeniseiR_RFD_lo,0.0033631,5297790
Russia,Grassland_AmurR,50.5715,2275820
Russia,Grassland_BalticSea,2.50212,3773570
Russia,Grassland_BarentsSea,7.64769,6418380
Russia,Grassland_BlackSeaN,13.0441,3065900
Russia,Grassland_BlackSeaS,0.01038,2992950
Russia,Grassland_CaspianNE,16.3543,2400880
Russia,Grassland_CaspianSW,0.00627,1399400
Russia,Grassland_DaugavaR,5.78849,8030860
Russia,Grassland_DnieperR,13.1698,4137390
Russia,Grassland_DonR,51.2463,2298980
Russia,Grassland_DvinaRN,8.88177,2565370
Russia,Grassland_Finland,0.24884,1.48E+07
Russia,Grassland_Gobi,0.97976,1049540
Russia,Grassland_KaraSea,0.06029,2992950
Russia,Grassland_LenaR,4.5455,1.05E+07
Russia,Grassland_NarvaR,3.68323,3716010
Russia,Grassland_NemanR,0.41483,3016620
Russia,Grassland_NevaR,22.6649,6763750
Russia,Grassland_ObR,325.041,1465040
Russia,Grassland_PolandCst,0.83548,2497340
Russia,Grassland_RusCstSE,8.61459,3789500
Russia,Grassland_ScndnvN,2.86088,2992950
Russia,Grassland_SiberiaN,0.36599,2992950
Russia,Grassland_SiberiaW,18.2297,7620600
Russia,Grassland_SyrDaryaR,0.34058,1726600
Russia,Grassland_UralR,15.0052,1155930
Russia,Grassland_VolgaR,185.098,2969280
Russia,Grassland_YeniseiR,89.6398,1822610
Russia,Legumes_AmurR_IRR_hi,0.0093325,1.29E+07
Russia,Legumes_AmurR_IRR_lo,0.0093325,8588080
Russia,Legumes_AmurR_RFD_hi,0.229244,5527910
Russia,Legumes_AmurR_RFD_lo,0.229244,3685270
Russia,Legumes_BalticSea_IRR_hi,0.0029224,5253950
Russia,Legumes_BalticSea_IRR_lo,0.0029224,3501980
Russia,Legumes_BalticSea_RFD_hi,0.0114593,2254210
Russia,Legumes_BalticSea_RFD_lo,0.0114593,1502810
Russia,Legumes_BarentsSea_IRR_hi,6.00E-06,3.42E+07
Russia,Legumes_BarentsSea_IRR_lo,6.00E-06,2.26E+07
Russia,Legumes_BarentsSea_RFD_hi,1.97E-04,1.47E+07
Russia,Legumes_BarentsSea_RFD_lo,1.97E-04,9802690
Russia,Legumes_BlackSeaN_IRR_hi,0.0307054,1.16E+07
Russia,Legumes_BlackSeaN_IRR_lo,0.0307054,7745270
Russia,Legumes_BlackSeaN_RFD_hi,0.270303,4985540
Russia,Legumes_BlackSeaN_RFD_lo,0.270303,3323690
Russia,Legumes_CaspianNE_IRR_hi,0.0880339,7650210
Russia,Legumes_CaspianNE_IRR_lo,0.0880339,5100130
Russia,Legumes_CaspianNE_RFD_hi,0.17945,3285490
Russia,Legumes_CaspianNE_RFD_lo,0.17945,2190330
Russia,Legumes_CaspianSW_IRR_hi,1.00E-04,3158550
Russia,Legumes_CaspianSW_IRR_lo,1.00E-04,2124850
Russia,Legumes_CaspianSW_RFD_hi,2.51E-04,1359560
Russia,Legumes_CaspianSW_RFD_lo,2.51E-04,910214
Russia,Legumes_DaugavaR_IRR_hi,9.68E-05,2.35E+07
Russia,Legumes_DaugavaR_IRR_lo,9.68E-05,1.57E+07
Russia,Legumes_DaugavaR_RFD_hi,0.008939,1.01E+07
Russia,Legumes_DaugavaR_RFD_lo,0.008939,6721260
Russia,Legumes_DnieperR_IRR_hi,0.0027688,1.73E+07
Russia,Legumes_DnieperR_IRR_lo,0.0027688,1.16E+07
Russia,Legumes_DnieperR_RFD_hi,0.285018,7443640
Russia,Legumes_DnieperR_RFD_lo,0.285018,4962420
Russia,Legumes_DonR_IRR_hi,0.0490078,1.38E+07
Russia,Legumes_DonR_IRR_lo,0.0490078,9180470
Russia,Legumes_DonR_RFD_hi,1.491,5909340
Russia,Legumes_DonR_RFD_lo,1.491,3939560
Russia,Legumes_DvinaRN_IRR_hi,1.53E-04,1.11E+07
Russia,Legumes_DvinaRN_IRR_lo,1.53E-04,7411290
Russia,Legumes_DvinaRN_RFD_hi,0.0130159,4770590
Russia,Legumes_DvinaRN_RFD_lo,0.0130159,3180320
Russia,Legumes_Finland_IRR_hi,4.00E-06,2.24E+07
Russia,Legumes_Finland_IRR_lo,4.00E-06,1.52E+07
Russia,Legumes_Finland_RFD_hi,1.13E-04,9662460
Russia,Legumes_Finland_RFD_lo,1.13E-04,6441640
Russia,Legumes_Gobi_IRR_hi,0.0012369,8694480
Russia,Legumes_Gobi_IRR_lo,0.0012369,5795540
Russia,Legumes_Gobi_RFD_hi,9.32E-04,3732630
Russia,Legumes_Gobi_RFD_lo,9.32E-04,2487390
Russia,Legumes_LenaR_IRR_hi,5.94E-04,3.80E+07
Russia,Legumes_LenaR_IRR_lo,5.94E-04,2.53E+07
Russia,Legumes_LenaR_RFD_hi,9.91E-05,1.63E+07
Russia,Legumes_LenaR_RFD_lo,9.91E-05,1.09E+07
Russia,Legumes_NarvaR_IRR_hi,2.81E-04,1.24E+07
Russia,Legumes_NarvaR_IRR_lo,2.81E-04,8238370
Russia,Legumes_NarvaR_RFD_hi,0.0015372,5306100
Russia,Legumes_NarvaR_RFD_lo,0.0015372,3536150
Russia,Legumes_NemanR_IRR_hi,1.47E-05,8240740
Russia,Legumes_NemanR_IRR_lo,1.47E-05,5493830
Russia,Legumes_NemanR_RFD_hi,0.0082021,3541090
Russia,Legumes_NemanR_RFD_lo,0.0082021,2360610
Russia,Legumes_NevaR_IRR_hi,0.0030029,1.44E+07
Russia,Legumes_NevaR_IRR_lo,0.0030029,9574040
Russia,Legumes_NevaR_RFD_hi,0.0190287,6162370
Russia,Legumes_NevaR_RFD_lo,0.0190287,4108140
Russia,Legumes_ObR_IRR_hi,0.0456713,1.06E+07
Russia,Legumes_ObR_IRR_lo,0.0456713,7077910
Russia,Legumes_ObR_RFD_hi,2.81462,4555860
Russia,Legumes_ObR_RFD_lo,2.81462,3037240
Russia,Legumes_PolandCst_IRR_hi,1.10E-04,6575170
Russia,Legumes_PolandCst_IRR_lo,1.10E-04,4400910
Russia,Legumes_PolandCst_RFD_hi,0.0358354,2838330
Russia,Legumes_PolandCst_RFD_lo,0.0358354,1892220
Russia,Legumes_RusCstSE_IRR_hi,3.34E-05,9700110
Russia,Legumes_RusCstSE_IRR_lo,3.34E-05,6409000
Russia,Legumes_RusCstSE_RFD_hi,0.0102354,4146390
Russia,Legumes_RusCstSE_RFD_lo,0.0102354,2764160
Russia,Legumes_SyrDaryaR_IRR_hi,3.91E-05,2.12E+07
Russia,Legumes_SyrDaryaR_IRR_lo,3.91E-05,1.42E+07
Russia,Legumes_SyrDaryaR_RFD_hi,0.0051178,9124530
Russia,Legumes_SyrDaryaR_RFD_lo,0.0051178,6083210
Russia,Legumes_UralR_IRR_hi,0.0025722,1.31E+07
Russia,Legumes_UralR_IRR_lo,0.0025722,8745960
Russia,Legumes_UralR_RFD_hi,0.24711,5629860
Russia,Legumes_UralR_RFD_lo,0.24711,3753240
Russia,Legumes_VolgaR_IRR_hi,0.144626,1.38E+07
Russia,Legumes_VolgaR_IRR_lo,0.144626,9169630
Russia,Legumes_VolgaR_RFD_hi,2.23799,5908230
Russia,Legumes_VolgaR_RFD_lo,2.23799,3938820
Russia,Legumes_YeniseiR_IRR_hi,0.060531,1.02E+07
Russia,Legumes_YeniseiR_IRR_lo,0.060531,6769250
Russia,Legumes_YeniseiR_RFD_hi,0.142703,4357110
Russia,Legumes_YeniseiR_RFD_lo,0.142703,2904750
Russia,MiscCropTree_AmurR_IRR_hi,0,0
Russia,MiscCropTree_AmurR_IRR_lo,0,0
Russia,MiscCropTree_AmurR_RFD_hi,0,0
Russia,MiscCropTree_AmurR_RFD_lo,0,0
Russia,MiscCropTree_BalticSea_IRR_hi,0,0
Russia,MiscCropTree_BalticSea_IRR_lo,0,0
Russia,MiscCropTree_BalticSea_RFD_hi,0,0
Russia,MiscCropTree_BalticSea_RFD_lo,0,0
Russia,MiscCropTree_BarentsSea_IRR_hi,0,0
Russia,MiscCropTree_BarentsSea_IRR_lo,0,0
Russia,MiscCropTree_BarentsSea_RFD_hi,0,0
Russia,MiscCropTree_BarentsSea_RFD_lo,0,0
Russia,MiscCropTree_BlackSeaN_IRR_hi,0,0
Russia,MiscCropTree_BlackSeaN_IRR_lo,0,0
Russia,MiscCropTree_BlackSeaN_RFD_hi,0,0
Russia,MiscCropTree_BlackSeaN_RFD_lo,0,0
Russia,MiscCropTree_CaspianNE_IRR_hi,0,0
Russia,MiscCropTree_CaspianNE_IRR_lo,0,0
Russia,MiscCropTree_CaspianNE_RFD_hi,0,0
Russia,MiscCropTree_CaspianNE_RFD_lo,0,0
Russia,MiscCropTree_CaspianSW_IRR_hi,0,0
Russia,MiscCropTree_CaspianSW_IRR_lo,0,0
Russia,MiscCropTree_CaspianSW_RFD_hi,0,0
Russia,MiscCropTree_CaspianSW_RFD_lo,0,0
Russia,MiscCropTree_DaugavaR_IRR_hi,0,0
Russia,MiscCropTree_DaugavaR_IRR_lo,0,0
Russia,MiscCropTree_DaugavaR_RFD_hi,0,0
Russia,MiscCropTree_DaugavaR_RFD_lo,0,0
Russia,MiscCropTree_DnieperR_IRR_hi,0,0
Russia,MiscCropTree_DnieperR_IRR_lo,0,0
Russia,MiscCropTree_DnieperR_RFD_hi,0,0
Russia,MiscCropTree_DnieperR_RFD_lo,0,0
Russia,MiscCropTree_DonR_IRR_hi,0,0
Russia,MiscCropTree_DonR_IRR_lo,0,0
Russia,MiscCropTree_DonR_RFD_hi,0,0
Russia,MiscCropTree_DonR_RFD_lo,0,0
Russia,MiscCropTree_DvinaRN_IRR_hi,0,0
Russia,MiscCropTree_DvinaRN_IRR_lo,0,0
Russia,MiscCropTree_DvinaRN_RFD_hi,0,0
Russia,MiscCropTree_DvinaRN_RFD_lo,0,0
Russia,MiscCropTree_Finland_IRR_hi,0,0
Russia,MiscCropTree_Finland_IRR_lo,0,0
Russia,MiscCropTree_Finland_RFD_hi,0,0
Russia,MiscCropTree_Finland_RFD_lo,0,0
Russia,MiscCropTree_Gobi_IRR_hi,0,0
Russia,MiscCropTree_Gobi_IRR_lo,0,0
Russia,MiscCropTree_Gobi_RFD_hi,0,0
Russia,MiscCropTree_Gobi_RFD_lo,0,0
Russia,MiscCropTree_LenaR_IRR_hi,0,0
Russia,MiscCropTree_LenaR_IRR_lo,0,0
Russia,MiscCropTree_LenaR_RFD_hi,0,0
Russia,MiscCropTree_LenaR_RFD_lo,0,0
Russia,MiscCropTree_NarvaR_IRR_hi,0,0
Russia,MiscCropTree_NarvaR_IRR_lo,0,0
Russia,MiscCropTree_NarvaR_RFD_hi,0,0
Russia,MiscCropTree_NarvaR_RFD_lo,0,0
Russia,MiscCropTree_NemanR_IRR_hi,0,0
Russia,MiscCropTree_NemanR_IRR_lo,0,0
Russia,MiscCropTree_NemanR_RFD_hi,0,0
Russia,MiscCropTree_NemanR_RFD_lo,0,0
Russia,MiscCropTree_NevaR_IRR_hi,0,0
Russia,MiscCropTree_NevaR_IRR_lo,0,0
Russia,MiscCropTree_NevaR_RFD_hi,0,0
Russia,MiscCropTree_NevaR_RFD_lo,0,0
Russia,MiscCropTree_ObR_IRR_hi,0,0
Russia,MiscCropTree_ObR_IRR_lo,0,0
Russia,MiscCropTree_ObR_RFD_hi,0,0
Russia,MiscCropTree_ObR_RFD_lo,0,0
Russia,MiscCropTree_PolandCst_IRR_hi,0,0
Russia,MiscCropTree_PolandCst_IRR_lo,0,0
Russia,MiscCropTree_PolandCst_RFD_hi,0,0
Russia,MiscCropTree_PolandCst_RFD_lo,0,0
Russia,MiscCropTree_RusCstSE_IRR_hi,0,0
Russia,MiscCropTree_RusCstSE_IRR_lo,0,0
Russia,MiscCropTree_RusCstSE_RFD_hi,0,0
Russia,MiscCropTree_RusCstSE_RFD_lo,0,0
Russia,MiscCropTree_SiberiaW_IRR_hi,0,0
Russia,MiscCropTree_SiberiaW_IRR_lo,0,0
Russia,MiscCropTree_SiberiaW_RFD_hi,0,0
Russia,MiscCropTree_SiberiaW_RFD_lo,0,0
Russia,MiscCropTree_SyrDaryaR_IRR_hi,0,0
Russia,MiscCropTree_SyrDaryaR_IRR_lo,0,0
Russia,MiscCropTree_SyrDaryaR_RFD_hi,0,0
Russia,MiscCropTree_SyrDaryaR_RFD_lo,0,0
Russia,MiscCropTree_UralR_IRR_hi,0,0
Russia,MiscCropTree_UralR_IRR_lo,0,0
Russia,MiscCropTree_UralR_RFD_hi,0,0
Russia,MiscCropTree_UralR_RFD_lo,0,0
Russia,MiscCropTree_VolgaR_IRR_hi,0,0
Russia,MiscCropTree_VolgaR_IRR_lo,0,0
Russia,MiscCropTree_VolgaR_RFD_hi,0,0
Russia,MiscCropTree_VolgaR_RFD_lo,0,0
Russia,MiscCropTree_YeniseiR_IRR_hi,0,0
Russia,MiscCropTree_YeniseiR_IRR_lo,0,0
Russia,MiscCropTree_YeniseiR_RFD_hi,0,0
Russia,MiscCropTree_YeniseiR_RFD_lo,0,0
Russia,MiscCrop_AmurR_IRR_hi,1.75E-04,2630230
Russia,MiscCrop_AmurR_IRR_lo,1.75E-04,1749350
Russia,MiscCrop_AmurR_RFD_hi,0.0073677,2575530
Russia,MiscCrop_AmurR_RFD_lo,0.0073677,1716820
Russia,MiscCrop_BalticSea_IRR_hi,9.98E-05,1326730
Russia,MiscCrop_BalticSea_IRR_lo,9.98E-05,891736
Russia,MiscCrop_BalticSea_RFD_hi,9.10E-04,1247020
Russia,MiscCrop_BalticSea_RFD_lo,9.10E-04,831347
Russia,MiscCrop_BlackSeaN_IRR_hi,6.72E-04,2466650
Russia,MiscCrop_BlackSeaN_IRR_lo,6.72E-04,1644440
Russia,MiscCrop_BlackSeaN_RFD_hi,0.0114786,2376990
Russia,MiscCrop_BlackSeaN_RFD_lo,0.0114786,1584660
Russia,MiscCrop_CaspianNE_IRR_hi,0.0016748,1976690
Russia,MiscCrop_CaspianNE_IRR_lo,0.0016748,1317370
Russia,MiscCrop_CaspianNE_RFD_hi,0.0101599,1940220
Russia,MiscCrop_CaspianNE_RFD_lo,0.0101599,1293550
Russia,MiscCrop_DaugavaR_IRR_hi,1.70E-06,3835680
Russia,MiscCrop_DaugavaR_IRR_lo,1.70E-06,2557120
Russia,MiscCrop_DaugavaR_RFD_hi,3.14E-04,3752260
Russia,MiscCrop_DaugavaR_RFD_lo,3.14E-04,2503830
Russia,MiscCrop_DnieperR_IRR_hi,3.30E-06,2633770
Russia,MiscCrop_DnieperR_IRR_lo,3.30E-06,1975330
Russia,MiscCrop_DnieperR_RFD_hi,0.0099694,2647380
Russia,MiscCrop_DnieperR_RFD_lo,0.0099694,1764920
Russia,MiscCrop_DonR_IRR_hi,6.69E-04,2540470
Russia,MiscCrop_DonR_IRR_lo,6.69E-04,1695810
Russia,MiscCrop_DonR_RFD_hi,0.0583783,2453570
Russia,MiscCrop_DonR_RFD_lo,0.0583783,1635710
Russia,MiscCrop_DvinaRN_IRR_hi,2.40E-06,2713570
Russia,MiscCrop_DvinaRN_IRR_lo,2.40E-06,1809050
Russia,MiscCrop_DvinaRN_RFD_hi,4.25E-04,2176340
Russia,MiscCrop_DvinaRN_RFD_lo,4.25E-04,1450900
Russia,MiscCrop_Gobi_IRR_hi,3.36E-05,2636900
Russia,MiscCrop_Gobi_IRR_lo,3.36E-05,1736500
Russia,MiscCrop_Gobi_RFD_hi,2.95E-05,2673750
Russia,MiscCrop_Gobi_RFD_lo,2.95E-05,1782500
Russia,MiscCrop_LenaR_IRR_hi,2.66E-05,8007840
Russia,MiscCrop_LenaR_IRR_lo,2.66E-05,5311320
Russia,MiscCrop_LenaR_RFD_hi,4.90E-06,8048540
Russia,MiscCrop_LenaR_RFD_lo,4.90E-06,5365700
Russia,MiscCrop_NarvaR_IRR_hi,1.87E-05,3256030
Russia,MiscCrop_NarvaR_IRR_lo,1.87E-05,2093160
Russia,MiscCrop_NarvaR_RFD_hi,0.0011175,3051600
Russia,MiscCrop_NarvaR_RFD_lo,0.0011175,2034400
Russia,MiscCrop_NemanR_IRR_hi,0,0
Russia,MiscCrop_NemanR_IRR_lo,0,0
Russia,MiscCrop_NemanR_RFD_hi,2.21E-04,1916190
Russia,MiscCrop_NemanR_RFD_lo,2.21E-04,1280770
Russia,MiscCrop_NevaR_IRR_hi,1.10E-04,2720040
Russia,MiscCrop_NevaR_IRR_lo,1.10E-04,1826600
Russia,MiscCrop_NevaR_RFD_hi,0.0018786,2635800
Russia,MiscCrop_NevaR_RFD_lo,0.0018786,1757200
Russia,MiscCrop_ObR_IRR_hi,4.79E-04,1884410
Russia,MiscCrop_ObR_IRR_lo,4.79E-04,1253250
Russia,MiscCrop_ObR_RFD_hi,0.0835951,1820920
Russia,MiscCrop_ObR_RFD_lo,0.0835951,1213940
Russia,MiscCrop_PolandCst_IRR_hi,0,0
Russia,MiscCrop_PolandCst_IRR_lo,0,0
Russia,MiscCrop_PolandCst_RFD_hi,0.0012931,1178400
Russia,MiscCrop_PolandCst_RFD_lo,0.0012931,786732
Russia,MiscCrop_RusCstSE_IRR_hi,0,0
Russia,MiscCrop_RusCstSE_IRR_lo,0,0
Russia,MiscCrop_RusCstSE_RFD_hi,4.10E-04,1858390
Russia,MiscCrop_RusCstSE_RFD_lo,4.10E-04,1238930
Russia,MiscCrop_SyrDaryaR_IRR_hi,0,0
Russia,MiscCrop_SyrDaryaR_IRR_lo,0,0
Russia,MiscCrop_SyrDaryaR_RFD_hi,2.21E-04,3828800
Russia,MiscCrop_SyrDaryaR_RFD_lo,2.21E-04,2552530
Russia,MiscCrop_UralR_IRR_hi,6.40E-06,2377160
Russia,MiscCrop_UralR_IRR_lo,6.40E-06,1697970
Russia,MiscCrop_UralR_RFD_hi,0.0143531,2304710
Russia,MiscCrop_UralR_RFD_lo,0.0143531,1536470
Russia,MiscCrop_VolgaR_IRR_hi,0.0024405,2658120
Russia,MiscCrop_VolgaR_IRR_lo,0.0024405,1772370
Russia,MiscCrop_VolgaR_RFD_hi,0.0936887,2600340
Russia,MiscCrop_VolgaR_RFD_lo,0.0936887,1733550
Russia,MiscCrop_YeniseiR_IRR_hi,0.0017991,2695490
Russia,MiscCrop_YeniseiR_IRR_lo,0.0017991,1796190
Russia,MiscCrop_YeniseiR_RFD_hi,0.0090257,2588120
Russia,MiscCrop_YeniseiR_RFD_lo,0.0090257,1725330
Russia,NutsSeedsTree_AmurR_IRR_hi,2.70E-06,8.45E+08
Russia,NutsSeedsTree_AmurR_IRR_lo,2.70E-06,5.43E+08
Russia,NutsSeedsTree_AmurR_RFD_hi,8.33E-04,2.64E+08
Russia,NutsSeedsTree_AmurR_RFD_lo,8.33E-04,1.76E+08
Russia,NutsSeedsTree_BalticSea_IRR_hi,1.50E-06,4.35E+08
Russia,NutsSeedsTree_BalticSea_IRR_lo,1.50E-06,3.26E+08
Russia,NutsSeedsTree_BalticSea_RFD_hi,1.03E-04,1.39E+08
Russia,NutsSeedsTree_BalticSea_RFD_lo,1.03E-04,9.21E+07
Russia,NutsSeedsTree_BarentsSea_IRR_hi,0,0
Russia,NutsSeedsTree_BarentsSea_IRR_lo,0,0
Russia,NutsSeedsTree_BarentsSea_RFD_hi,7.00E-07,2.33E+08
Russia,NutsSeedsTree_BarentsSea_RFD_lo,7.00E-07,2.33E+08
Russia,NutsSeedsTree_BlackSeaN_IRR_hi,1.05E-05,7.84E+08
Russia,NutsSeedsTree_BlackSeaN_IRR_lo,1.05E-05,5.20E+08
Russia,NutsSeedsTree_BlackSeaN_RFD_hi,0.0012134,2.60E+08
Russia,NutsSeedsTree_BlackSeaN_RFD_lo,0.0012134,1.73E+08
Russia,NutsSeedsTree_CaspianNE_IRR_hi,2.58E-05,6.41E+08
Russia,NutsSeedsTree_CaspianNE_IRR_lo,2.58E-05,4.30E+08
Russia,NutsSeedsTree_CaspianNE_RFD_hi,0.001198,2.04E+08
Russia,NutsSeedsTree_CaspianNE_RFD_lo,0.001198,1.36E+08
Russia,NutsSeedsTree_DaugavaR_IRR_hi,0,0
Russia,NutsSeedsTree_DaugavaR_IRR_lo,0,0
Russia,NutsSeedsTree_DaugavaR_RFD_hi,3.18E-05,4.41E+08
Russia,NutsSeedsTree_DaugavaR_RFD_lo,3.18E-05,2.95E+08
Russia,NutsSeedsTree_DnieperR_IRR_hi,1.00E-07,8.15E+08
Russia,NutsSeedsTree_DnieperR_IRR_lo,1.00E-07,8.15E+08
Russia,NutsSeedsTree_DnieperR_RFD_hi,0.001001,2.95E+08
Russia,NutsSeedsTree_DnieperR_RFD_lo,0.001001,1.97E+08
Russia,NutsSeedsTree_DonR_IRR_hi,1.05E-05,8.00E+08
Russia,NutsSeedsTree_DonR_IRR_lo,1.05E-05,5.36E+08
Russia,NutsSeedsTree_DonR_RFD_hi,0.0058975,2.73E+08
Russia,NutsSeedsTree_DonR_RFD_lo,0.0058975,1.82E+08
Russia,NutsSeedsTree_DvinaRN_IRR_hi,0,0
Russia,NutsSeedsTree_DvinaRN_IRR_lo,0,0
Russia,NutsSeedsTree_DvinaRN_RFD_hi,4.75E-05,2.13E+08
Russia,NutsSeedsTree_DvinaRN_RFD_lo,4.75E-05,1.42E+08
Russia,NutsSeedsTree_Finland_IRR_hi,0,0
Russia,NutsSeedsTree_Finland_IRR_lo,0,0
Russia,NutsSeedsTree_Finland_RFD_hi,1.40E-06,1.16E+08
Russia,NutsSeedsTree_Finland_RFD_lo,1.40E-06,1.16E+08
Russia,NutsSeedsTree_Gobi_IRR_hi,8.00E-07,7.13E+08
Russia,NutsSeedsTree_Gobi_IRR_lo,8.00E-07,5.09E+08
Russia,NutsSeedsTree_Gobi_RFD_hi,1.22E-05,2.41E+08
Russia,NutsSeedsTree_Gobi_RFD_lo,1.22E-05,1.60E+08
Russia,NutsSeedsTree_LenaR_IRR_hi,0,0
Russia,NutsSeedsTree_LenaR_IRR_lo,0,0
Russia,NutsSeedsTree_LenaR_RFD_hi,1.40E-06,8.73E+08
Russia,NutsSeedsTree_LenaR_RFD_lo,1.40E-06,5.82E+08
Russia,NutsSeedsTree_NarvaR_IRR_hi,3.00E-07,1.09E+09
Russia,NutsSeedsTree_NarvaR_IRR_lo,3.00E-07,5.43E+08
Russia,NutsSeedsTree_NarvaR_RFD_hi,1.18E-04,3.29E+08
Russia,NutsSeedsTree_NarvaR_RFD_lo,1.18E-04,2.20E+08
Russia,NutsSeedsTree_NemanR_IRR_hi,0,0
Russia,NutsSeedsTree_NemanR_IRR_lo,0,0
Russia,NutsSeedsTree_NemanR_RFD_hi,2.89E-05,1.64E+08
Russia,NutsSeedsTree_NemanR_RFD_lo,2.89E-05,1.10E+08
Russia,NutsSeedsTree_NevaR_IRR_hi,1.60E-06,8.66E+08
Russia,NutsSeedsTree_NevaR_IRR_lo,1.60E-06,5.60E+08
Russia,NutsSeedsTree_NevaR_RFD_hi,2.04E-04,2.86E+08
Russia,NutsSeedsTree_NevaR_RFD_lo,2.04E-04,1.91E+08
Russia,NutsSeedsTree_ObR_IRR_hi,7.50E-06,5.98E+08
Russia,NutsSeedsTree_ObR_IRR_lo,7.50E-06,4.02E+08
Russia,NutsSeedsTree_ObR_RFD_hi,0.0085059,2.01E+08
Russia,NutsSeedsTree_ObR_RFD_lo,0.0085059,1.34E+08
Russia,NutsSeedsTree_PolandCst_IRR_hi,0,0
Russia,NutsSeedsTree_PolandCst_IRR_lo,0,0
Russia,NutsSeedsTree_PolandCst_RFD_hi,1.30E-04,1.27E+08
Russia,NutsSeedsTree_PolandCst_RFD_lo,1.30E-04,8.45E+07
Russia,NutsSeedsTree_RusCstSE_IRR_hi,0,0
Russia,NutsSeedsTree_RusCstSE_IRR_lo,0,0
Russia,NutsSeedsTree_RusCstSE_RFD_hi,4.34E-05,1.90E+08
Russia,NutsSeedsTree_RusCstSE_RFD_lo,4.34E-05,1.28E+08
Russia,NutsSeedsTree_SiberiaW_IRR_hi,0,0
Russia,NutsSeedsTree_SiberiaW_IRR_lo,0,0
Russia,NutsSeedsTree_SiberiaW_RFD_hi,2.90E-06,8.43E+07
Russia,NutsSeedsTree_SiberiaW_RFD_lo,2.90E-06,5.62E+07
Russia,NutsSeedsTree_SyrDaryaR_IRR_hi,0,0
Russia,NutsSeedsTree_SyrDaryaR_IRR_lo,0,0
Russia,NutsSeedsTree_SyrDaryaR_RFD_hi,2.60E-05,3.89E+08
Russia,NutsSeedsTree_SyrDaryaR_RFD_lo,2.60E-05,2.60E+08
Russia,NutsSeedsTree_UralR_IRR_hi,1.00E-07,8.15E+08
Russia,NutsSeedsTree_UralR_IRR_lo,1.00E-07,8.15E+08
Russia,NutsSeedsTree_UralR_RFD_hi,0.0014364,2.58E+08
Russia,NutsSeedsTree_UralR_RFD_lo,0.0014364,1.72E+08
Russia,NutsSeedsTree_VolgaR_IRR_hi,3.82E-05,8.51E+08
Russia,NutsSeedsTree_VolgaR_IRR_lo,3.82E-05,5.68E+08
Russia,NutsSeedsTree_VolgaR_RFD_hi,0.009673,2.87E+08
Russia,NutsSeedsTree_VolgaR_RFD_lo,0.009673,1.91E+08
Russia,NutsSeedsTree_YeniseiR_IRR_hi,2.81E-05,8.56E+08
Russia,NutsSeedsTree_YeniseiR_IRR_lo,2.81E-05,5.71E+08
Russia,NutsSeedsTree_YeniseiR_RFD_hi,0.0010684,2.75E+08
Russia,NutsSeedsTree_YeniseiR_RFD_lo,0.0010684,1.84E+08
Russia,NutsSeeds_AmurR_IRR_hi,0,0
Russia,NutsSeeds_AmurR_IRR_lo,0,0
Russia,NutsSeeds_AmurR_RFD_hi,0,0
Russia,NutsSeeds_AmurR_RFD_lo,0,0
Russia,NutsSeeds_BalticSea_IRR_hi,0,0
Russia,NutsSeeds_BalticSea_IRR_lo,0,0
Russia,NutsSeeds_BalticSea_RFD_hi,0,0
Russia,NutsSeeds_BalticSea_RFD_lo,0,0
Russia,NutsSeeds_BarentsSea_IRR_hi,0,0
Russia,NutsSeeds_BarentsSea_IRR_lo,0,0
